07-6899 704000000220911Facture 07-6899 TRUCHTERSHEIM                                                   00000000000000075.91                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6899 TRUCHTERSHEIM                               0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8065                          220911 12;MAGASIN                                                                                                       07-6899                       
07-6899 445719000220911Facture 07-6899 TRUCHTERSHEIM                                                   00000000000001771.72                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6899 TRUCHTERSHEIM                               0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8065                          220911 12;MAGASIN                                                                                                       07-6899                       
07-6900 411130580220911Facture 07-6900 PATRICK TEINTURE                               00000000000001829.88                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6900 PATRICK TEINTURE                               1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8066                          220911 12;MAGASIN                                                                                                       07-6900                       
07-6900 704014000220911Facture 07-6900 PATRICK TEINTURE                                                   00000000000001530.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6900 PATRICK TEINTURE                               0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8066                          220911 12;MAGASIN                                                                                                       07-6900                       
07-6900 445719000220911Facture 07-6900 PATRICK TEINTURE                                                   00000000000000299.88                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6900 PATRICK TEINTURE                               0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8066                          220911 12;MAGASIN                                                                                                       07-6900                       
07-6901 411506710220911Facture 07-6901 MARTIN ETIENNE                              00000000000000435.82                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6901 MARTIN ETIENNE                              1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8067                          220911 12;MAGASIN                                                                                                       07-6901                       
07-6901 704513000220911Facture 07-6901 MARTIN ETIENNE                                                  00000000000000360.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6901 MARTIN ETIENNE                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8067                          220911 12;MAGASIN                                                                                                       07-6901                       
07-6901 704500000220911Facture 07-6901 MARTIN ETIENNE                                                  00000000000000053.10                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6901 MARTIN ETIENNE                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8067                          220911 12;MAGASIN                                                                                                       07-6901                       
07-6901 445715000220911Facture 07-6901 MARTIN ETIENNE                                                  00000000000000022.72                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6901 MARTIN ETIENNE                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8067                          220911 12;MAGASIN                                                                                                       07-6901                       
07-6902 411097610220911Avoir 07-6902 MAISON DECO                                                        00000000000001031.35                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Avoir 07-6902 MAISON DECO                                    1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8068                          220911 12;MAGASIN                                                                                                       07-6902                       
07-6902 704013000220911Avoir 07-6902 MAISON DECO                                    00000000000000862.33                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Avoir 07-6902 MAISON DECO                                    0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8068                          220911 12;MAGASIN                                                                                                       07-6902                       
07-6902 445719000220911Avoir 07-6902 MAISON DECO                                    00000000000000169.02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Avoir 07-6902 MAISON DECO                                    0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8068                          220911 12;MAGASIN                                                                                                       07-6902                       
07-6903 411097610220911Facture 07-6903 MAISON DECO                                  00000000000001031.35                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6903 MAISON DECO                                  1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8069                          220911 12;MAGASIN                                                                                                       07-6903                       
07-6903 704013000220911Facture 07-6903 MAISON DECO                                                      00000000000000862.33                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6903 MAISON DECO                                  0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8069                          220911 12;MAGASIN                                                                                                       07-6903                       
07-6903 445719000220911Facture 07-6903 MAISON DECO                                                      00000000000000169.02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6903 MAISON DECO                                  0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8069                          220911 12;MAGASIN                                                                                                       07-6903                       
07-6904 411600000220911Facture 07-6904 CHAINE LUCAS                             00000000000001564.03                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6904 CHAINE LUCAS                             1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8070                          220911 12;MAGASIN                                                                                                       07-6904                       
07-6904 704512000220911Facture 07-6904 CHAINE LUCAS                                                 00000000000000276.30                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6904 CHAINE LUCAS                             0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8070                          220911 12;MAGASIN                                                                                                       07-6904                       
07-6904 704514000220911Facture 07-6904 CHAINE LUCAS                                                 00000000000001193.46                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6904 CHAINE LUCAS                             0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8070                          220911 12;MAGASIN                                                                                                       07-6904                       
07-6904 704500000220911Facture 07-6904 CHAINE LUCAS                                                 00000000000000012.73                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6904 CHAINE LUCAS                             0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8070                          220911 12;MAGASIN                                                                                                       07-6904                       
07-6904 445715000220911Facture 07-6904 CHAINE LUCAS                                                 00000000000000081.54                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6904 CHAINE LUCAS                             0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8070                          220911 12;MAGASIN                                                                                                       07-6904                       
07-6905 411600000220911Facture 07-6905 CHAINE LUCAS                             00000000000000153.62                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6905 CHAINE LUCAS                             1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8071                          220911 12;MAGASIN                                                                                                       07-6905                       
07-6905 704514000220911Facture 07-6905 CHAINE LUCAS                                                 00000000000000145.61                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6905 CHAINE LUCAS                             0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8071                          220911 12;MAGASIN                                                                                                       07-6905                       
07-6905 445715000220911Facture 07-6905 CHAINE LUCAS                                                 00000000000000008.01                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6905 CHAINE LUCAS                             0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8071                          220911 12;MAGASIN                                                                                                       07-6905                       
07-6906 411507010220911Facture 07-6906 QUENTINS ANTOINE                               00000000000001462.09                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6906 QUENTINS ANTOINE                               1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8072                          220911 12;MAGASIN                                                                                                       07-6906                       
07-6906 704513000220911Facture 07-6906 QUENTINS ANTOINE                                                   00000000000001267.48                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6906 QUENTINS ANTOINE                               0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8072                          220911 12;MAGASIN                                                                                                       07-6906                       
07-6906 704500000220911Facture 07-6906 QUENTINS ANTOINE                                                   00000000000000082.39                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6906 QUENTINS ANTOINE                               0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8072                          220911 12;MAGASIN                                                                                                       07-6906                       
07-6906 704512000220911Facture 07-6906 QUENTINS ANTOINE                                                   00000000000000036.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6906 QUENTINS ANTOINE                               0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8072                          220911 12;MAGASIN                                                                                                       07-6906                       
07-6906 445715000220911Facture 07-6906 QUENTINS ANTOINE                                                   00000000000000076.22                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6906 QUENTINS ANTOINE                               0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8072                          220911 12;MAGASIN                                                                                                       07-6906                       
07-6907 411507010220911Facture 07-6907 QUENTINS ANTOINE                               00000000000000797.58                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6907 QUENTINS ANTOINE                               1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8073                          220911 12;MAGASIN                                                                                                       07-6907                       
07-6907 704514000220911Facture 07-6907 QUENTINS ANTOINE                                                   00000000000000720.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6907 QUENTINS ANTOINE                               0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8073                          220911 12;MAGASIN                                                                                                       07-6907                       
07-6907 704500000220911Facture 07-6907 QUENTINS ANTOINE                                                   00000000000000036.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6907 QUENTINS ANTOINE                               0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8073                          220911 12;MAGASIN                                                                                                       07-6907                       
07-6907 445715000220911Facture 07-6907 QUENTINS ANTOINE                                                   00000000000000041.58                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6907 QUENTINS ANTOINE                               0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8073                          220911 12;MAGASIN                                                                                                       07-6907                       
07-6908 411001179230911Facture 07-6908 PALACE                                    00000000000001608.94                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6908 PALACE                                    1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8074                          230911 12;MAGASIN                                                                                                       07-6908                       
07-6908 704013000230911Facture 07-6908 PALACE                                    00000000000000350.57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6908 PALACE                                    0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8074                          230911 12;MAGASIN                                                                                                       07-6908                       
07-6908 704012000230911Facture 07-6908 PALACE                                                        00000000000001008.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6908 PALACE                                    0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8074                          230911 12;MAGASIN                                                                                                       07-6908                       
07-6908 704000000230911Facture 07-6908 PALACE                                                        00000000000000687.84                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6908 PALACE                                    0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8074                          230911 12;MAGASIN                                                                                                       07-6908                       
